,station,total,id,name,country,region,wmo,icao,latitude,longitude,elevation,timezone,hourly_start,hourly_end,daily_start,daily_end,monthly_start,monthly_end,milesfromstat
493,KRQB0,1275,KRQB0,Big Rapids / Havenview Mobile Home Court,US,MI,,KRQB,43.7226,-85.5041,302.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-25,2007-01-01,2022-01-01,136.59895664733523
293,KEDJ0,1274,KEDJ0,Bellefontaine / McMorran,US,OH,,KEDJ,40.3723,-83.8192,342.0,America/New_York,2011-05-12,2022-09-21,2011-05-13,2022-04-24,2012-01-01,2021-01-01,127.77289409938884
109,72547,1272,72547,Dubuque Regional Airport,US,IL,72547.0,KDBQ,42.4,-90.0333,328.0,America/Chicago,1973-01-01,2022-09-22,1951-02-01,2022-09-14,1951-01-01,2022-01-01,322.2719736584899
156,93RHE,1271,93RHE,Wroxeter,CA,ON,,,43.86,-81.15,335.0,America/Toronto,,,2000-01-01,2021-06-15,2000-01-01,2020-01-01,173.30909304717574
457,KP580,1270,KP580,Port Hope / Huron City,US,MI,,KP58,44.0219,-82.7931,180.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,133.19116580861095
378,KJYG0,1267,KJYG0,St James / Grogan,US,MN,,KJYG,43.9863,-94.5579,325.0,America/Chicago,2006-01-01,2022-09-22,2006-01-03,2022-04-24,2008-01-01,2022-01-01,559.8334142801216
108,72546,1266,72546,Des Moines International,US,IA,72546.0,KDSM,41.5333,-93.6531,292.0,America/Chicago,1973-01-01,2022-09-22,1945-07-01,2022-09-14,1945-01-01,2022-01-01,512.9394078805907
567,UJHR7,1266,UJHR7,Kenora RCS,CA,ON,71151.0,,49.79,-94.38,413.0,America/Winnipeg,2020-01-01,2022-09-21,2008-07-21,2022-09-18,2008-01-01,2022-01-01,730.1278364022556
50,71582,1265,71582,Dryden,CA,ON,,CYHD,49.8317,-92.7333,413.0,America/Winnipeg,1962-01-01,2022-09-22,1977-07-01,2022-09-18,2006-01-01,2022-01-01,679.5301566230653
468,KPLD0,1265,KPLD0,Portland,US,IN,,KPLD,40.4516,-84.989,282.0,America/Indiana/Indianapolis,2020-01-14,2022-07-06,2020-01-14,2022-04-18,2020-01-01,2022-01-01,138.2923765450338
479,KPWK0,1262,KPWK0,Chicago / Wood Oaks Glen,US,IL,,KPWK,42.1143,-87.9015,197.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,213.4950029314821
39,71462,1261,71462,Great Duck Island,CA,ON,71462.0,CWNL,45.63,-82.95,183.0,America/Nipigon,1985-04-09,2021-05-12,1986-01-01,2021-05-11,1995-01-01,2020-01-01,238.54585197928984
454,KOXI0,1261,KOXI0,Knox / Indian Hill,US,IN,,KOXI,41.3302,-86.6648,209.0,America/Indiana/Knox,2008-10-23,2022-09-22,2009-06-09,2022-04-24,2011-01-01,2022-01-01,162.89853132086128
112,72550,1256,72550,Omaha Eppley Airfield,US,NE,72550.0,KOMA,41.3,-95.9,300.0,America/Chicago,1975-01-01,2022-09-22,1948-01-01,2022-09-14,1948-01-01,2022-01-01,630.7309786807512
155,8ZB0I,1251,8ZB0I,Kleefeld (mafri),CA,MB,71646.0,,49.52,-96.9,246.0,America/Winnipeg,2020-01-01,2022-09-21,2014-09-17,2022-09-19,2014-01-01,2022-01-01,808.417487368648
290,KEAR0,1247,KEAR0,Kearney / Buda,US,NE,,KEAR,40.727,-99.0068,650.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,797.6907193721015
453,KOWX0,1241,KOWX0,Ottawa / Upper Tauwa (Historical),US,OH,,KOWX,41.0356,-83.982,233.0,America/New_York,2016-09-09,2022-09-22,2016-09-10,2022-04-25,2017-01-01,2021-01-01,82.85540188170684
23,71292,1234,71292,Cyprus Lake / Tobermory,CA,ON,,CXCY,45.2333,-81.5333,190.0,America/Toronto,2003-06-17,2022-08-23,2004-09-22,2022-09-18,2008-01-01,2022-01-01,235.4744027253901
374,KJMR0,1221,KJMR0,Mora,US,MN,,KJMR,45.8861,-93.2718,308.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,537.0372891753193
382,KLCG0,1221,KLCG0,Wayne,US,NE,,KLCG,42.2416,-96.9823,436.0,America/Chicago,2006-01-01,2022-09-22,2006-01-04,2022-04-19,2009-01-01,2022-01-01,678.2727876708343
476,KPTK0,1218,KPTK0,Pontiac / Waterford,US,MI,,KPTK,42.6656,-83.4205,299.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,34.777644646083594
289,KDYT0,1218,KDYT0,Duluth / East End,US,MN,,KDYT,46.7219,-92.0434,186.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2010-01-01,2022-01-01,514.1192791625716
166,DCBG8,1208,DCBG8,Winnipeg Charleswood 2,CA,MB,,,49.85,-97.27,238.0,America/Winnipeg,,,2004-10-27,2022-06-01,2004-01-01,2022-01-01,834.8858607589615
251,KCCY0,1202,KCCY0,Charles City / Doubleday,US,IA,,KCCY,43.0726,-92.6108,343.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2014-01-01,2022-01-01,455.3026856825426
259,KCKP0,1202,KCKP0,Cherokee / Onawa Junction,US,IA,,KCKP,42.7312,-95.5561,374.0,America/Chicago,2006-01-01,2022-09-22,2006-01-04,2022-04-24,2014-01-01,2022-01-01,603.9786201214464
491,KRPD0,1202,KRPD0,Rice Lake / Cameron,US,WI,,KRPD,45.4201,-91.7733,338.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2011-01-01,2022-01-01,457.670634479828
150,74467,1199,74467,Chestervale,US,IL,74467.0,KAAA,40.15,-89.33,178.0,America/Chicago,2006-06-22,2022-09-22,2008-04-27,2022-04-25,2014-01-01,2022-01-01,324.2799463384184
474,KPPO0,1198,KPPO0,La Porte / South Laporte,US,IN,,KPPO,41.5725,-86.7345,248.0,America/Chicago,2012-04-02,2022-09-22,2012-04-03,2022-04-24,2015-01-01,2022-01-01,160.51363577902003
484,KRDK0,1197,KRDK0,Red Oak / Villa Village Mobile Home Park,US,IA,,KRDK,41.0108,-95.2589,319.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2011-01-01,2022-01-01,601.6228126050153
48,71573,1195,71573,Delhi CS,CA,ON,71573.0,CXDI,42.87,-80.55,232.0,America/Toronto,2001-09-16,2022-09-22,1997-06-02,2022-09-18,1997-01-01,2022-01-01,169.08914727233378
33,71438,1189,71438,Western Island,CA,ON,71438.0,CWMZ,45.03,-80.37,191.0,America/Nipigon,1984-06-07,2022-09-22,1984-06-10,2022-09-20,1995-01-01,2022-01-01,257.2657077435178
388,KLOT0,1184,KLOT0,Joliet / Lockport / Nottingham Ridge,US,IL,,KLOT,41.6081,-88.0962,207.0,America/Chicago,2006-01-23,2022-09-22,2008-04-04,2022-04-19,2011-01-01,2021-01-01,228.2221953215894
286,KDUH0,1181,KDUH0,Lambertville / Elden Heights,US,MI,,KDUH,41.7359,-83.6558,204.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,33.93499084188118
157,9H92X,1179,9H92X,Fergus Moe,CA,ON,,,43.7,-80.38,396.0,America/Toronto,,,2000-01-01,2022-08-15,2000-01-01,2019-01-01,198.74775597274868
128,72643,1175,72643,La Crosse Municipal Airport,US,WI,72643.0,KLSE,43.8833,-91.25,199.0,America/Chicago,1948-01-01,2022-09-22,1938-04-01,2022-09-14,1938-01-01,2022-01-01,396.643743420533
36,71449,1175,71449,Sprague,CA,MB,71449.0,CWSU,49.02,-95.6,329.0,America/Winnipeg,2001-09-16,2022-09-21,1992-12-01,2022-09-18,1993-01-01,2022-01-01,740.3779605331467
463,KPEX0,1173,KPEX0,Paynesville,US,MN,,KPEX,45.3721,-94.7447,361.0,America/Chicago,2005-08-12,2022-09-22,2005-08-13,2022-04-24,2011-01-01,2022-01-01,590.8219512703417
255,KCGF0,1172,KCGF0,Cleveland / White Hill,US,OH,,KCGF,41.5651,-81.4864,268.0,America/New_York,2006-01-08,2022-09-22,2020-01-14,2022-04-24,2020-01-01,2022-01-01,125.0294774722786
113,72551,1171,72551,Lincoln Municipal Airport,US,NE,72551.0,KLNK,40.8333,-96.7647,372.0,America/Chicago,1942-10-01,2022-09-22,1942-10-01,2022-09-14,1942-01-01,2022-01-01,681.254636479526
26,71301,1171,71301,Kirkland Lake CS,CA,ON,71301.0,CYKX,48.15,-80.0,324.0,America/Nipigon,2004-09-21,2022-08-26,1997-06-02,2022-08-24,1997-01-01,2022-01-01,448.1676008121488
482,KRCR0,1170,KRCR0,Rochester / Big Hill,US,IN,,KRCR,41.0655,-86.1817,241.0,America/Indiana/Indianapolis,2010-06-30,2022-09-22,2011-02-09,2022-04-25,2012-01-01,2022-01-01,149.27135884330954
357,KI750,1169,KI750,Osceola,US,IA,,KI75,41.0522,-93.6897,340.0,America/Chicago,2010-03-04,2022-09-22,2010-03-04,2022-04-24,2011-01-01,2022-01-01,520.817426569003
1,0CO7B,1162,0CO7B,Kingsville Moe,CA,ON,,,42.04,-82.67,200.0,America/Toronto,,,2000-01-01,2022-09-17,2000-01-01,2021-01-01,56.68356443450756
21,71283,1161,71283,Oliphant  Ont,CA,AB,,CWDF,44.7333,-81.2833,182.0,America/Toronto,,,2008-06-06,2022-09-18,2008-01-01,2022-01-01,212.94539721350935
31,71433,1155,71433,Caribou Island,CA,ON,71433.0,CWCI,47.33,-85.83,187.0,America/Nipigon,1980-03-01,2022-09-22,1980-03-11,2022-09-20,1996-01-01,2021-01-01,367.2063142359635
161,CACQ0,1153,CACQ0,Chatham / Vista-Villa Mobilehome Community,CA,NB,,CACQ,44.0735,-93.5529,343.0,America/Chicago,2006-01-01,2022-09-10,2006-01-04,2022-03-05,2006-01-01,2021-01-01,511.5565936988675
37,71460,1152,71460,Killarney,CA,ON,71460.0,CWBE,45.97,-81.48,196.0,America/Toronto,1985-09-10,2022-09-22,1985-09-13,2022-09-20,1996-01-01,2022-01-01,282.16637529595744
159,9W5OW,1152,9W5OW,Barwick,CA,ON,,,48.63,-93.97,335.0,America/Chicago,,,2000-01-01,2022-09-16,2000-01-01,2022-01-01,664.5202470605726
29,71352,1148,71352,Elora RCS,CA,ON,71352.0,CZEL,43.65,-80.42,376.0,America/Toronto,2004-06-08,2022-09-22,1969-03-01,2022-09-18,1969-01-01,2022-01-01,195.3060757482748
256,KCIU0,1147,KCIU0,Sault Ste Marie / Kinross,US,MI,,KCIU,46.2507,-84.4724,244.0,America/Detroit,2006-01-01,2022-09-22,2006-01-02,2022-04-24,2008-01-01,2021-01-01,280.41863882234304
273,KD550,1145,KD550,Langdon,US,ND,,KD55,48.7531,-98.3937,490.0,America/Chicago,2020-01-14,2022-09-22,2020-01-14,2022-04-24,2020-01-01,2022-01-01,840.2382606558633
47,71564,1145,71564,Morden CDA CS,CA,MB,71564.0,CXMD,49.19,-98.08,298.0,America/Winnipeg,2001-09-16,2022-09-22,1999-12-01,2022-09-18,1999-01-01,2022-01-01,841.9297784428189
163,CXQT0,1140,CXQT0,Thunder Bay,CA,ON,,CXQT,48.4333,-89.2167,190.0,America/Thunder_Bay,2020-04-20,2022-05-18,2020-04-21,2021-05-12,,,504.626874156869
2,0FV1F,1139,0FV1F,Tillsonburg Wwtp,CA,ON,,,42.86,-80.72,213.0,America/Toronto,,,2000-01-01,2022-09-18,2000-01-01,2021-01-01,160.56015709302665
24,71298,1138,71298,Harrow CDA,CA,ON,71298.0,CXHA,42.03,-82.9,191.0,America/Toronto,2003-06-17,2022-09-22,2000-07-26,2022-09-18,2000-01-01,2022-01-01,45.442063683100734
254,KCFS0,1138,KCFS0,Caro / Wahjamega,US,MI,,KCFS,43.45,-83.45,214.0,America/Detroit,2005-02-01,2022-09-22,2005-02-04,2022-04-24,2011-01-01,2022-01-01,86.01794146441704
464,KPHD0,1138,KPHD0,New Philadelphia / Schoenbrunn Estates,US,OH,,KPHD,40.4702,-81.4199,273.0,America/New_York,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,171.0404471434868
146,72747,1131,72747,Falls International Airport,US,MN,72747.0,KINL,48.5667,-93.4,361.0,America/Chicago,1973-01-01,2022-09-22,1906-07-01,2022-09-14,1906-01-01,2022-01-01,641.3965405662731
119,72634,1129,72634,"Gaylord, Mi.",US,MI,72634.0,KAPX,44.9167,-84.7167,446.0,America/Detroit,1973-01-01,2001-05-02,1998-08-01,2022-09-14,1998-01-01,2022-01-01,192.24255959648076
492,KRPJ0,1125,KRPJ0,Rochelle / Southgate,US,IL,,KRPJ,41.893,-89.0783,238.0,America/Chicago,2006-05-16,2022-09-22,2011-03-16,2022-04-24,2015-01-01,2022-01-01,275.1821196339896
17,71260,1123,71260,Sault Ste Marie Airport,CA,ON,71260.0,CYAM,46.49,-84.51,192.0,America/Toronto,1986-04-25,2022-09-22,1986-04-26,2022-09-19,1994-01-01,2022-01-01,297.0396863773898
359,KICR0,1122,KICR0,Winner,US,SD,,KICR,43.3903,-99.8422,620.0,America/Chicago,2006-01-01,2022-09-22,2006-01-04,2022-04-24,2007-01-01,2022-01-01,820.789163618914
478,KPWC0,1119,KPWC0,Pine River,US,MN,,KPWC,46.7248,-94.3817,395.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,610.0708967624741
284,KDRM0,1118,KDRM0,Drummond Island,US,MI,,KDRM,46.0093,-83.7439,204.0,America/Detroit,2006-08-31,2022-09-22,2006-10-04,2022-04-24,2008-01-01,2021-01-01,261.41890842772466
363,KIKK0,1116,KIKK0,Kankakee / Aroma Park,US,IL,,KIKK,41.0714,-87.8463,192.0,America/Chicago,2006-01-22,2022-09-22,2006-04-01,2022-04-24,2011-01-01,2022-01-01,226.63092833313996
381,KLAF0,1114,KLAF0,Lafayette / Summit,US,IN,,KLAF,40.4123,-86.9369,185.0,America/Indiana/Indianapolis,1973-01-01,2022-09-22,1973-01-01,2022-04-24,1979-01-01,2022-01-01,207.7757837379201
279,KDLL0,1105,KDLL0,Baraboo / West Baraboo,US,WI,,KDLL,43.522,-89.7709,298.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2008-01-01,2022-01-01,318.7009904107284
275,KDEH0,1105,KDEH0,Decorah / Freeport,US,IA,,KDEH,43.2755,-91.7394,353.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2014-01-01,2022-01-01,412.9353079247841
379,KJYM0,1103,KJYM0,Hillsdale,US,MI,,KJYM,41.9213,-84.5858,361.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2008-01-01,2022-01-01,47.96122889486565
30,71368,1102,71368,Kitchener/waterloo,CA,ON,71368.0,CYKF,43.46,-80.38,322.0,America/Toronto,1993-05-20,2022-09-22,2002-10-03,2022-09-18,2008-01-01,2022-01-01,191.0798101158478
