,station,total,id,name,country,region,wmo,icao,latitude,longitude,elevation,timezone,hourly_start,hourly_end,daily_start,daily_end,monthly_start,monthly_end,milesfromstat
506,KSJX0,4419,KSJX0,Beaver Island / Bonner Landing,US,MI,,KSJX,45.6923,-85.5666,204.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-25,2006-01-01,2022-01-01,256.1458131176536
187,KACB0,4417,KACB0,Bellaire,US,MI,,KACB,44.9886,-85.1984,190.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2008-01-01,2022-01-01,204.35697420467517
180,K46D0,4416,K46D0,Carrington,US,ND,,K46D,47.4511,-99.1513,490.0,America/Chicago,2010-06-10,2022-09-21,2010-06-11,2022-03-09,2020-01-01,2020-01-01,836.6258367232922
440,KONA0,4404,KONA0,Winona / Country Valley Mobile Home Park,US,MN,,KONA,44.0772,-91.7083,200.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,422.1227675204641
246,KC650,4371,KC650,Plymouth,US,IN,,KC65,41.3651,-86.3005,244.0,America/Indiana/Indianapolis,2020-01-14,2022-09-22,2020-01-14,2022-04-24,2020-01-01,2022-01-01,144.61888194876778
433,KOCQ0,4371,KOCQ0,Oconto,US,WI,,KOCQ,44.8742,-87.9096,184.0,America/Chicago,2014-07-31,2022-09-22,2014-08-06,2022-04-24,2020-01-01,2022-01-01,277.81459707810643
244,KC350,4368,KC350,Reedsburg / Maple Aire Mobile Village,US,WI,,KC35,43.5259,-89.9832,276.0,America/Chicago,2020-01-14,2022-09-22,2020-01-14,2022-04-24,2020-01-01,2022-01-01,329.1144640431073
228,KBFW0,4363,KBFW0,Silver Bay / Beaver Crossing,US,MN,,KBFW,47.249,-91.4156,332.0,America/Chicago,2006-01-01,2021-07-09,2006-01-01,2021-07-09,2006-01-01,2021-01-01,512.3303348671295
182,K4R50,4362,K4R50,La Pointe,US,WI,,K4R5,46.7887,-90.7587,198.0,America/Chicago,2016-11-11,2022-09-21,2016-11-12,2022-03-08,,,468.13303391415184
511,KSTE0,4339,KSTE0,Stevens Point / Park Ridge,US,WI,,KSTE,44.5451,-89.5303,338.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,332.3473329019325
432,KMZZ0,4323,KMZZ0,Marion / Kiley,US,IN,,KMZZ,40.4899,-85.6797,262.0,America/Indiana/Indianapolis,2010-01-14,2022-09-22,2010-01-15,2022-04-25,2014-01-01,2022-01-01,156.25325085714198
505,KSHL0,4309,KSHL0,Sheldon,US,IA,,KSHL,43.2084,-95.8334,433.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2015-01-01,2022-01-01,618.4696390889706
185,K96D0,4296,K96D0,Walhalla,US,ND,,K96D,48.9406,-97.9028,291.0,America/Chicago,2010-11-18,2022-09-21,2010-11-19,2022-03-09,2016-01-01,2016-01-01,826.5113187701978
455,KOXV0,4288,KOXV0,Knoxville / Wheel Estates Mobile Home Park,US,IA,,KOXV,41.2991,-93.1137,283.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2014-01-01,2022-01-01,488.006163590511
510,KSQI0,4287,KSQI0,Sterling Rock Falls Airport / Yeoward Addition,US,IL,,KSQI,41.7428,-89.6763,197.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2007-01-01,2021-01-01,307.12985840654943
245,KC620,4259,KC620,Kendallville / Wakeville Village,US,IN,,KC62,41.4727,-85.2608,306.0,America/Indiana/Indianapolis,2020-01-14,2022-09-22,2020-01-14,2022-04-24,2020-01-01,2022-01-01,93.7795762107624
240,KBVI0,4254,KBVI0,Beaver Falls / West Mayfield,US,PA,,KBVI,40.7725,-80.3914,382.0,America/New_York,2006-01-02,2022-09-22,2019-07-24,2022-04-24,2020-01-01,2022-01-01,200.7415656293948
172,GUUD7,4249,GUUD7,Kincardine,CA,ON,,,44.17,-81.62,200.0,America/Toronto,,,2000-01-01,2022-04-14,2000-01-01,2010-01-01,172.00346404175468
428,KMWC0,4243,KMWC0,Milwaukee / Butler,US,WI,,KMWC,43.1104,-88.0344,227.0,America/Chicago,1973-01-01,2022-09-22,2020-01-14,2022-04-24,2020-01-01,2022-01-01,226.8667728505398
184,K8D30,4241,K8D30,Sisseton,US,SD,,K8D3,45.6708,-96.9962,354.0,America/Chicago,2006-01-01,2022-09-21,2006-01-01,2022-03-09,2006-01-01,2021-01-01,701.5016612860878
439,KOLZ0,4238,KOLZ0,Oelwein,US,IA,,KOLZ,42.6808,-91.9745,328.0,America/Chicago,2006-01-01,2022-09-22,2006-01-05,2022-04-24,2012-01-01,2022-01-01,421.6390143285184
257,KCKC0,4226,KCKC0,Grand Marais / Pine Mountain Trailer Court,US,MN,,KCKC,47.8383,-90.3829,548.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,505.5601840605274
239,KBUU0,4223,KBUU0,Burlington,US,WI,,KBUU,42.6907,-88.3046,238.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,235.21153110323309
247,KCAD0,4208,KCAD0,Cadillac / Cadillac Leisure Mobile Home Community,US,MI,,KCAD,44.2753,-85.4189,398.0,America/Detroit,1990-07-24,2022-09-22,1993-12-02,2022-04-24,2005-01-01,2022-01-01,164.9208355165477
514,KSUW0,4205,KSUW0,Superior / South Superior,US,WI,,KSUW,46.6897,-92.0947,205.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2007-01-01,2022-01-01,514.898111288681
509,KSPW0,4201,KSPW0,Spencer / Birchwood Estates,US,IA,,KSPW,43.1655,-95.2028,408.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,586.5223944721447
250,KCBG0,4184,KCBG0,Cambridge / Pine Village Mobile Home Park,US,MN,,KCBG,45.5575,-93.2642,288.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-20,2007-01-01,2022-01-01,527.6174847316393
255,KCGF0,4182,KCGF0,Cleveland / White Hill,US,OH,,KCGF,41.5651,-81.4864,268.0,America/New_York,2006-01-08,2022-09-22,2020-01-14,2022-04-24,2020-01-01,2022-01-01,125.0294774722786
519,KTKV0,4174,KTKV0,Tomahawk / Jersey City,US,WI,,KTKV,45.4694,-89.8057,453.0,America/Chicago,2006-01-01,2022-09-22,2006-01-04,2022-04-24,2008-01-01,2022-01-01,376.5501521816791
448,KOTG0,4174,KOTG0,Worthington / Sungold Heights Mobile Home Park,US,MN,,KOTG,43.6551,-95.5792,480.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,607.7098366187491
434,KODX0,4165,KODX0,Ord / Manchester Trailer Court,US,NE,,KODX,41.6237,-98.9519,631.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,783.8248030083657
251,KCCY0,4143,KCCY0,Charles City / Doubleday,US,IA,,KCCY,43.0726,-92.6108,343.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2014-01-01,2022-01-01,455.3026856825426
179,K2C80,4117,K2C80,Cavalier,US,ND,,K2C8,48.7837,-97.632,272.0,America/Chicago,2010-11-18,2022-09-22,2010-11-19,2022-03-09,2014-01-01,2019-01-01,810.4689649684917
523,KTTF0,4076,KTTF0,Monroe / Patterson Gardens,US,MI,,KTTF,41.9399,-83.4347,188.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-25,2006-01-01,2022-01-01,25.24479662158989
248,KCAV0,4076,KCAV0,Clarion,US,IA,,KCAV,42.7419,-93.7589,353.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2014-01-01,2022-01-01,512.532707892545
176,IU5MI,4058,IU5MI,Bonner Lake,CA,ON,,,49.38,-82.12,245.0,America/Nipigon,,,2000-05-01,2022-09-15,2000-01-01,2022-01-01,500.4544468179096
515,KSYN0,4056,KSYN0,Stanton,US,MN,,KSYN,44.4755,-93.0163,280.0,America/Chicago,2006-01-01,2022-09-22,2006-01-04,2022-04-24,2006-01-01,2022-01-01,491.9238953904513
517,KTEW0,4045,KTEW0,Mason,US,MI,,KTEW,42.5658,-84.4232,280.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-25,2007-01-01,2022-01-01,41.971948449391
178,K06D0,4025,K06D0,Rolla,US,ND,,K06D,48.8844,-99.6208,556.0,America/Chicago,2010-11-18,2022-09-21,2010-11-19,2022-03-09,2017-01-01,2017-01-01,894.5527693378323
169,FO7ZN,4013,FO7ZN,Strathroy-mullifarry,CA,ON,,,42.98,-81.64,243.0,America/Toronto,,,2000-01-01,2022-09-12,2000-01-01,2022-01-01,119.40587107359138
522,KTQE0,4001,KTQE0,Tekamah / Westside Mobile Home Park,US,NE,,KTQE,41.7635,-96.1779,313.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,640.3123646279017
442,KONZ0,4000,KONZ0,Grosse Ile / Gibraltar,US,MI,,KONZ,42.0991,-83.1615,180.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-25,2008-01-01,2022-01-01,31.189316003627013
516,KTDZ0,3975,KTDZ0,Toledo / Cummings (Historical),US,OH,,KTDZ,41.5649,-83.4822,190.0,America/New_York,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,47.40709061899493
256,KCIU0,3943,KCIU0,Sault Ste Marie / Kinross,US,MI,,KCIU,46.2507,-84.4724,244.0,America/Detroit,2006-01-01,2022-09-22,2006-01-02,2022-04-24,2008-01-01,2021-01-01,280.41863882234304
422,KMQB0,3931,KMQB0,Macomb / Good Hope,US,IL,,KMQB,40.5201,-90.6524,215.0,America/Chicago,2006-02-01,2022-09-22,2006-02-15,2022-04-24,2012-01-01,2022-01-01,377.65713299744
527,KUBE0,3930,KUBE0,Cumberland,US,WI,,KUBE,45.506,-91.9811,379.0,America/Chicago,2011-03-09,2022-09-22,2011-03-12,2022-04-24,2012-01-01,2022-01-01,469.3470942122995
252,KCDD0,3921,KCDD0,Crane Lake,US,MN,,KCDD,48.2666,-92.4835,341.0,America/Chicago,2006-01-01,2022-09-22,2006-02-23,2022-04-24,2010-01-01,2021-01-01,595.8425429160773
259,KCKP0,3916,KCKP0,Cherokee / Onawa Junction,US,IA,,KCKP,42.7312,-95.5561,374.0,America/Chicago,2006-01-01,2022-09-22,2006-01-04,2022-04-24,2014-01-01,2022-01-01,603.9786201214464
424,KMRT0,3894,KMRT0,Marysville / Countryside Mobile Home Park,US,OH,,KMRT,40.2247,-83.3516,311.0,America/New_York,2009-07-21,2022-09-22,2009-07-22,2022-04-25,2011-01-01,2022-01-01,139.41854479172068
436,KOEO0,3864,KOEO0,Osceola,US,WI,,KOEO,45.3095,-92.69,276.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,495.2782655806956
254,KCFS0,3843,KCFS0,Caro / Wahjamega,US,MI,,KCFS,43.45,-83.45,214.0,America/Detroit,2005-02-01,2022-09-22,2005-02-04,2022-04-24,2011-01-01,2022-01-01,86.01794146441704
262,KCMY0,3828,KCMY0,Sparta / Angelo,US,WI,,KCMY,43.9583,-90.7379,255.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,373.3466206796588
431,KMZH0,3808,KMZH0,Moose Lake,US,MN,,KMZH,46.4186,-92.8048,328.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,533.8656827721499
253,KCFE0,3803,KCFE0,Buffalo / Buffalo Manor East,US,MN,,KCFE,45.1592,-93.8433,295.0,America/Chicago,2005-01-01,2022-09-22,2005-01-01,2022-04-24,2007-01-01,2022-01-01,544.4726357733996
508,KSLH0,3800,KSLH0,Cheboygan,US,MI,,KSLH,45.6537,-84.5193,195.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-25,2006-01-01,2022-01-01,239.98066688090063
518,KTKC0,3790,KTKC0,Tracy,US,MN,,KTKC,44.2491,-95.6073,408.0,America/Chicago,2006-01-01,2022-09-22,2006-01-04,2022-04-01,2008-01-01,2022-01-01,614.2136301975239
420,KMOX0,3784,KMOX0,Morris,US,MN,,KMOX,45.566,-95.9672,346.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,651.5409621763624
520,KTNU0,3776,KTNU0,Newton / Coal Siding (Historical),US,IA,,KTNU,41.6744,-93.0217,291.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2011-01-01,2022-01-01,479.1853821309554
525,KTWM0,3768,KTWM0,Two Harbors / Waldo,US,MN,,KTWM,47.0491,-91.7452,327.0,America/Chicago,2006-01-01,2022-09-22,2006-01-03,2022-04-24,2007-01-01,2021-01-01,515.8616906435211
419,KMOP0,3751,KMOP0,Mt Pleasant / Broadway Acres Mobile Home Park,US,MI,,KMOP,43.6216,-84.7373,230.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,108.86374024944683
165,D454J,3750,D454J,Monetville 2,CA,ON,,,46.22,-80.3,205.0,America/Toronto,,,2015-02-28,2022-09-18,2015-01-01,2022-01-01,324.62129573329565
521,KTOB0,3739,KTOB0,Dodge Center,US,MN,,KTOB,44.018,-92.8315,398.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-03-30,2007-01-01,2022-01-01,475.5887214773892
258,KCKN0,3734,KCKN0,Crookston / Shirley,US,MN,,KCKN,47.8417,-96.6215,274.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2007-01-01,2022-01-01,738.8663286112119
177,JXPVQ,3723,JXPVQ,Geraldton Airport,CA,ON,,,49.78,-86.99,348.0,America/Nipigon,2020-01-01,2022-09-21,2018-10-29,2022-09-01,2018-01-01,2021-01-01,544.6536038393725
6,21O3U,3696,21O3U,Royal Island,CA,ON,71859.0,,49.47,-94.76,329.0,America/Rainy_River,2020-09-23,2022-09-20,2016-01-07,2022-09-17,2016-01-01,2022-01-01,728.770717802805
416,KMML0,3679,KMML0,Marshall,US,MN,,KMML,44.4517,-95.8244,361.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2008-01-01,2022-01-01,627.1328877300687
423,KMRJ0,3656,KMRJ0,Mineral Point / Linden,US,WI,,KMRJ,42.8868,-90.2362,357.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2007-01-01,2022-01-01,334.29160452269593
168,ERRXP,3647,ERRXP,Sudbury,CA,ON,71733.0,,46.63,-80.8,348.0,America/Toronto,2020-01-01,2022-09-21,2011-08-12,2022-09-19,1999-01-01,2022-01-01,337.3305068646622
174,HIIF6,3625,HIIF6,Wawa Airport,CA,ON,,,47.97,-84.79,288.0,America/Nipigon,2020-01-01,2022-09-21,2018-10-29,2022-09-19,2018-01-01,2022-01-01,400.1235887662229
175,I0EZ7,3611,I0EZ7,Cypress River RCS,CA,MB,71239.0,,49.56,-99.07,374.0,America/Winnipeg,2020-01-01,2022-09-21,2009-09-15,2022-09-18,2009-01-01,2022-01-01,893.3986822822357
1,0CO7B,3609,0CO7B,Kingsville Moe,CA,ON,,,42.04,-82.67,200.0,America/Toronto,,,2000-01-01,2022-09-17,2000-01-01,2021-01-01,56.68356443450756
171,GCHAU,3579,GCHAU,Schanzenfeld,CA,MB,,,49.13,-97.95,277.0,America/Winnipeg,,,2000-01-01,2022-09-18,2000-01-01,2021-01-01,834.7605834671963
270,KCWI0,3570,KCWI0,Clinton / Elvira,US,IA,,KCWI,41.8311,-90.3291,216.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2008-01-01,2022-01-01,339.7745414627552
421,KMPZ0,3567,KMPZ0,Mount Pleasant / Woodside Mobile Estates,US,IA,,KMPZ,40.9466,-91.5111,223.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2015-01-01,2022-01-01,411.7340029142701
528,KUCP0,3563,KUCP0,New Castle / Parkstown,US,PA,,KUCP,41.0254,-80.4134,326.0,America/New_York,2006-05-01,2022-09-22,2006-05-02,2022-04-24,2008-01-01,2022-01-01,191.30472950459597
170,FT7VY,3549,FT7VY,Timmins,CA,ON,71193.0,,48.56,-81.39,294.0,America/Toronto,2020-01-01,2022-09-21,2008-10-01,2022-09-18,2008-01-01,2022-01-01,452.3254128868925
150,74467,3540,74467,Chestervale,US,IL,74467.0,KAAA,40.15,-89.33,178.0,America/Chicago,2006-06-22,2022-09-22,2008-04-27,2022-04-25,2014-01-01,2022-01-01,324.2799463384184
160,ATA0X,3519,ATA0X,Roseville,CA,ON,,,43.35,-80.47,328.0,America/Toronto,,,2000-01-01,2022-09-17,2000-01-01,2022-01-01,183.79446938206337
426,KMUT0,3513,KMUT0,Muscatine / Fruitland,US,IA,,KMUT,41.3678,-91.1482,167.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2011-01-01,2022-01-01,386.7125006727801
427,KMVE0,3509,KMVE0,Montevideo,US,MN,,KMVE,44.9691,-95.7103,316.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,628.8491538880425
173,HEZQT,3502,HEZQT,Baldur,CA,MB,,,49.28,-99.29,450.0,America/Winnipeg,,,2000-01-01,2022-08-13,2000-01-01,2021-01-01,893.0866378070672
261,KCMI0,3476,KCMI0,Champaign / Savoy,US,IL,,KCMI,40.0388,-88.2778,230.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,280.3596444657392
5,20QWH,3471,20QWH,Rennie,CA,MB,,,49.85,-95.53,323.0,America/Winnipeg,,,2000-01-01,2022-09-15,2000-01-01,2009-01-01,772.1467890298829
524,KTVC0,3448,KTVC0,Traverse City / Treverse City [Misspelling] / Town And Country Mobile Village,US,MI,,KTVC,44.7416,-85.5824,190.0,America/Detroit,1973-01-01,2022-09-22,1973-01-02,2022-04-24,1981-01-01,2022-01-01,196.8555339754713
268,KCVX0,3425,KCVX0,Charlevoix / Boulder Park,US,MI,,KCVX,45.3048,-85.2753,204.0,America/Detroit,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,226.10060545328088
265,KCOQ0,3410,KCOQ0,Cloquet,US,MN,,KCOQ,46.7011,-92.5036,390.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2007-01-01,2022-01-01,531.6117509001534
260,KCLI0,3402,KCLI0,Clintonville,US,WI,,KCLI,44.6133,-88.7307,251.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-01,2007-01-01,2022-01-01,300.18114590125623
429,KMWM0,3389,KMWM0,Windom / Bingham Lake,US,MN,,KMWM,43.9134,-95.1094,430.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2007-01-01,2022-01-01,586.3472241064796
4,1JWST,3371,1JWST,Lake Superior Provincial Park,CA,ON,71640.0,,47.72,-84.81,401.0,America/Nipigon,2020-01-01,2022-09-21,2013-11-19,2022-09-19,2014-01-01,2022-01-01,383.1463448391664
3,1J1PJ,3371,1J1PJ,Gore Bay,CA,ON,71956.0,,45.88,-82.57,189.0,America/Nipigon,2020-01-01,2022-09-21,2010-07-09,2022-09-18,2010-01-01,2022-01-01,259.1772146573859
0,0CNUO,3362,0CNUO,Rawson Lake,CA,ON,,,49.65,-93.72,358.0,America/Rainy_River,,,2000-01-01,2022-08-10,2000-01-01,2022-01-01,701.7676669528157
162,CTGT0,3358,CTGT0,Guelph / University of Guelph,CA,ON,,CTGT,43.55,-80.2167,325.0,America/Toronto,2007-02-28,2022-03-24,2007-04-20,2022-03-05,2008-01-01,2021-01-01,201.1660512932681
7,2W8UZ,3353,2W8UZ,Chatham Kent,CA,ON,,,42.31,-82.08,197.0,America/Toronto,2020-01-01,2022-09-21,2018-10-29,2022-09-19,2018-01-01,2022-01-01,85.5976645075707
417,KMNM0,3352,KMNM0,Menominee / Bayside Mobile Estates,US,MI,,KMNM,45.1267,-87.6384,191.0,America/Chicago,2005-01-01,2022-09-22,2005-01-01,2022-04-24,2005-01-01,2022-01-01,279.641553236209
152,7Q717,3350,7Q717,Sarnia,CA,ON,71746.0,,43.0,-82.3,181.0,America/Toronto,2020-01-01,2022-09-20,2006-03-20,2022-09-18,2006-01-01,2022-01-01,91.15010471615624
526,KTYQ0,3337,KTYQ0,Indianapolis / Jolietville,US,IN,,KTYQ,40.0307,-86.2514,281.0,America/Indiana/Indianapolis,2014-01-01,2022-09-22,2014-01-01,2022-04-25,2014-01-01,2022-01-01,199.9361265470256
530,KUGN0,3334,KUGN0,Chicago / Bancroft Corners,US,IL,,KUGN,42.4222,-87.8679,222.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2021-01-01,211.57136681194325
2,0FV1F,3331,0FV1F,Tillsonburg Wwtp,CA,ON,,,42.86,-80.72,213.0,America/Toronto,,,2000-01-01,2022-09-18,2000-01-01,2021-01-01,160.56015709302665
264,KCNC0,3305,KCNC0,Chariton / Whitebreast,US,IA,,KCNC,41.0196,-93.3597,320.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2014-01-01,2022-01-01,504.4623494481516
263,KCNB0,3290,KCNB0,Canby,US,MN,,KCNB,44.7295,-96.266,364.0,America/Chicago,2006-10-18,2022-09-22,2006-10-20,2022-04-24,2009-01-01,2022-01-01,652.0509846449283
164,CYSP0,3264,CYSP0,Marathon,CA,ON,,CYSP,48.7553,-86.3444,316.0,America/Nipigon,2007-10-25,2022-09-21,2020-01-14,2022-04-11,,,468.3726112171491
161,CACQ0,3262,CACQ0,Chatham / Vista-Villa Mobilehome Community,CA,NB,,CACQ,44.0735,-93.5529,343.0,America/Chicago,2006-01-01,2022-09-10,2006-01-04,2022-03-05,2006-01-01,2021-01-01,511.5565936988675
425,KMTW0,3236,KMTW0,Manitowac / Kellners Corners,US,WI,,KMTW,44.1288,-87.6806,198.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2008-01-01,2022-01-01,238.35163616719623
157,9H92X,3228,9H92X,Fergus Moe,CA,ON,,,43.7,-80.38,396.0,America/Toronto,,,2000-01-01,2022-08-15,2000-01-01,2019-01-01,198.74775597274868
532,KUNU0,3218,KUNU0,Juneau,US,WI,,KUNU,43.4265,-88.7038,285.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2009-01-01,2022-01-01,265.2243586429398
529,KUES0,3207,KUES0,Waukesha,US,WI,,KUES,43.041,-88.2371,278.0,America/Chicago,2006-01-01,2022-09-22,2015-06-01,2022-04-24,2020-01-01,2022-01-01,235.7526159325817
167,DRPUK,3201,DRPUK,Terrace Bay Airport,CA,ON,73018.0,,48.82,-87.09,290.0,America/Nipigon,2020-01-01,2022-09-21,2018-01-08,2022-09-19,2018-01-01,2022-01-01,483.5291222624184
267,KCSQ0,3198,KCSQ0,Creston / Country Court Mobile Home Park,US,IA,,KCSQ,41.0214,-94.3633,396.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2011-01-01,2022-01-01,555.6728280043633
156,93RHE,3194,93RHE,Wroxeter,CA,ON,,,43.86,-81.15,335.0,America/Toronto,,,2000-01-01,2021-06-15,2000-01-01,2020-01-01,173.30909304717574
266,KCQM0,3176,KCQM0,Cook,US,MN,,KCQM,47.8218,-92.6906,405.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,583.5889965630477
409,KMHE0,3161,KMHE0,Mitchell / River Bluff Addition,US,SD,,KMHE,43.7748,-98.0386,398.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,731.1331070958784
271,KD250,3143,KD250,Manitowish Waters,US,WI,,KD25,46.122,-89.8823,491.0,America/Chicago,2011-12-15,2022-09-22,2011-12-16,2022-04-24,2012-01-01,2022-01-01,406.552629496978
533,KUSE0,3143,KUSE0,Wauseon / Ottokee,US,OH,,KUSE,41.6101,-84.1272,238.0,America/New_York,2020-01-14,2022-09-22,2020-01-14,2022-04-25,2020-01-01,2022-01-01,46.65027516719817
531,KULM0,3117,KULM0,New Ulm / Traulich Estates,US,MN,,KULM,44.3197,-94.5023,308.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,561.1112459614867
163,CXQT0,3114,CXQT0,Thunder Bay,CA,ON,,CXQT,48.4333,-89.2167,190.0,America/Thunder_Bay,2020-04-20,2022-05-18,2020-04-21,2021-05-12,,,504.626874156869
166,DCBG8,3111,DCBG8,Winnipeg Charleswood 2,CA,MB,,,49.85,-97.27,238.0,America/Winnipeg,,,2004-10-27,2022-06-01,2004-01-01,2022-01-01,834.8858607589615
269,KCWA0,3108,KCWA0,Mosinee,US,WI,,KCWA,44.7776,-89.6668,389.0,America/Chicago,2006-01-01,2022-09-22,2009-10-05,2022-04-24,2020-01-01,2022-01-01,345.7683868160876
535,KVLL0,3095,KVLL0,Troy / Birmingham,US,MI,,KVLL,42.5429,-83.1779,222.0,America/Detroit,2005-01-01,2022-09-22,2005-01-01,2022-04-25,2007-01-01,2022-01-01,36.488693251483625
272,KD390,3082,KD390,Sauk Centre,US,MN,,KD39,45.7066,-94.9334,379.0,America/Chicago,2020-01-14,2022-09-19,2020-01-14,2022-04-24,2020-01-01,2022-01-01,606.8469879458302
9,4DUJO,3074,4DUJO,Fergus Shand Dam,CA,ON,,,43.73,-80.33,418.0,America/Toronto,,,2000-01-01,2022-09-18,2000-01-01,2022-01-01,201.94944276131008
154,8HNVP,3071,8HNVP,Wiarton Airport,CA,ON,,,44.74,-81.11,222.0,America/Toronto,2020-01-01,2022-09-21,2018-10-29,2022-09-19,2018-01-01,2022-01-01,218.48443857011333
13,71147,3057,71147,Carman U Of M CS,CA,MB,71147.0,CWNK,49.5,-98.03,268.0,America/Winnipeg,1996-11-01,2022-09-22,1995-06-27,2022-09-18,1995-01-01,2022-01-01,850.7261511763694
15,71170,3053,71170,Carberry CS,CA,MB,71170.0,CWCM,49.91,-99.36,384.0,America/Winnipeg,1994-09-01,2022-09-20,1994-07-27,2022-09-18,1995-01-01,2022-01-01,916.5088167539558
413,KMJQ0,3048,KMJQ0,Jackson,US,MN,,KMJQ,43.65,-94.9865,441.0,America/Chicago,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,578.1069562276747
159,9W5OW,3042,9W5OW,Barwick,CA,ON,,,48.63,-93.97,335.0,America/Chicago,,,2000-01-01,2022-09-16,2000-01-01,2022-01-01,664.5202470605726
414,KMKT0,3011,KMKT0,Mankato / Knollwood Park,US,MN,,KMKT,44.2228,-93.9193,311.0,America/Menominee,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,531.4373625570726
14,71148,3002,71148,Pilot Mound,CA,MB,71148.0,CWPO,49.19,-98.9,470.0,America/Winnipeg,1957-12-04,2022-09-22,1957-12-01,2022-09-18,1957-01-01,2022-01-01,874.5568568704755
539,KVTA0,3001,KVTA0,Newark / Central City (Historical),US,OH,,KVTA,40.0247,-82.4618,269.0,America/New_York,2006-01-01,2022-09-22,2006-01-01,2022-04-24,2006-01-01,2022-01-01,165.82593074504035
153,7ZTNB,2982,7ZTNB,Massey,CA,ON,,,46.19,-82.02,200.0,America/Toronto,,,2000-01-01,2022-09-13,2000-01-01,2022-01-01,286.9739179193301
