Feature,Importance
pres_KMRT0,3.8777339774331e-05
temp_KRMY0,3.874085493420978e-05
rhum_HIIF6,3.873517756249588e-05
wdir_K7B4X,3.8679277575837776e-05
wdir_71438,3.862850751577383e-05
pres_KIRK0,3.844873371920557e-05
temp_71433,3.842418222654211e-05
temp_72524,3.840571716441823e-05
wdir_71435,3.836513094021596e-05
wspd_KBFW0,3.832321281103033e-05
pres_NCUQS,3.8322646318739606e-05
temp_KOZW0,3.831549499303935e-05
rhum_KARV0,3.8294841477862545e-05
temp_71538,3.829417223564362e-05
pres_0CNUO,3.8201315900342434e-05
rhum_KAXA0,3.8072542347336174e-05
dwpt_KOLZ0,3.8018668413008435e-05
dwpt_71573,3.785133390518821e-05
wspd_72554,3.777855285050586e-05
temp_ATA0X,3.772859422784098e-05
pres_72654,3.7585405420080056e-05
temp_KDRM0,3.7544389071217096e-05
rhum_KI740,3.751224484539591e-05
wdir_KMCW0,3.7460740429012316e-05
temp_KRYM0,3.744558609432886e-05
pres_KPCW0,3.740775457633656e-05
rhum_93RHE,3.739225574782342e-05
temp_71303,3.734966935075915e-05
dwpt_72651,3.724688314200354e-05
wdir_KAHQ0,3.7219662946376856e-05
temp_72646,3.693969052116121e-05
dwpt_KGGI0,3.6605546954565616e-05
temp_K4I30,3.657631686923851e-05
wdir_72650,3.6555920865235145e-05
wdir_7FZD7,3.6436219752384226e-05
wdir_KBDH0,3.6424858311346336e-05
temp_KTEW0,3.638903649300966e-05
pres_72659,3.628327109800037e-05
temp_KI750,3.6225914976202e-05
temp_N4N88,3.6212830696544475e-05
pres_71831,3.616506171208324e-05
temp_6URQB,3.6151561871631036e-05
wdir_KVTI0,3.613708869349491e-05
dwpt_KMUT0,3.612416361571945e-05
wspd_VMWBN,3.612344524798742e-05
pres_GCHAU,3.599721071270549e-05
rhum_GUUD7,3.595570945222648e-05
rhum_KIRK0,3.5930538633924494e-05
temp_KLJF0,3.585527897042935e-05
rhum_K7B4X,3.579521129326823e-05
temp_KDFI0,3.5759668376172124e-05
temp_KICR0,3.5722968330437686e-05
temp_KTYQ0,3.572262970724506e-05
wdir_KY490,3.55698993179428e-05
wdir_KBMI0,3.546783671329847e-05
temp_71260,3.5456427700652605e-05
temp_KCGF0,3.538652533908252e-05
dwpt_KMPZ0,3.533640005582505e-05
temp_71749,3.5296301351742926e-05
dwpt_KOVL0,3.5291306349706194e-05
wdir_KLAF0,3.528965532212685e-05
temp_72534,3.5248059875914975e-05
dwpt_71301,3.5204255748195134e-05
wspd_71303,3.5175420936986156e-05
pres_KBKX0,3.5148986386537726e-05
pres_71468,3.510319632348761e-05
dwpt_72659,3.509654168650904e-05
pres_KMGG0,3.504310061709416e-05
temp_71261,3.503192596029846e-05
wdir_XM44W,3.50211190959194e-05
wspd_KMRJ0,3.497904672436129e-05
wspd_9W5OW,3.491888417217152e-05
temp_KBEH0,3.490533050520086e-05
rhum_KTDZ0,3.474719129012431e-05
rhum_KOZW0,3.4719678533251746e-05
temp_0FV1F,3.4706723158467295e-05
temp_9M4XD,3.468521586427678e-05
rhum_KHHG0,3.468008963177426e-05
wdir_GCHAU,3.446089790619606e-05
rhum_72753,3.444750105384453e-05
wdir_KMCD0,3.4405621288382286e-05
wdir_KRRL0,3.43496198213919e-05
pres_KJMS0,3.434948517024571e-05
pres_6URQB,3.434765828984516e-05
pres_KFKR0,3.4338631929502516e-05
temp_5RUZT,3.427426259794928e-05
dwpt_KOWX0,3.417947949271918e-05
dwpt_K8D30,3.412808893146547e-05
temp_KMBS0,3.4081053403632924e-05
rhum_KD390,3.405842896735998e-05
dwpt_KBCK0,3.40560368768001e-05
dwpt_XM44W,3.403720239034538e-05
pres_FT7VY,3.400911279144422e-05
temp_72745,3.396202569644193e-05
temp_KCBG0,3.392661840043751e-05
